date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-09-09,299.14,299.24,297.16,298.20,51086154,0.149,0.05%,296.8295,15230330366.78,240995
2019-09-06,298.17,298.76,297.42,298.05,49510922,0.299,0.10%,296.6802,14764313989.04,255144
2019-09-05,296.79,298.83,294.001,297.75,83197295,3.763,1.29%,296.3815,24776133318.89,376612
2019-09-04,293.14,294.055,292.31,293.97,46813644,3.205,1.11%,292.6189,13733073507.82,236424
2019-09-03,290.57,291.58,289.27,290.75,69078772,-1.695,-0.58%,289.4137,20053689988.26,361848
2019-08-30,294.22,294.2399,291.42,292.4527,62831109,-0.127,-0.04%,291.1086,18387881809.18,303156
2019-08-29,291.72,293.16,290.61,292.58,57998913,3.673,1.28%,291.2353,16949422016.50,304847
2019-08-28,286.14,289.07,285.25,288.89,59852324,2.011,0.70%,287.5623,17225511356.34,304514
2019-08-27,289.54,289.95,286.03,286.87,68262998,-1.125,-0.39%,285.5515,19635337695.64,339203
2019-08-26,287.27,288.00,285.58,288.00,72620598,3.136,1.11%,286.6764,20833364257.11,343298
2019-08-23,290.92,292.76,283.47,284.85,149318151,-7.475,-2.57%,283.5408,42893218959.42,772320
2019-08-22,293.23,293.93,290.40,292.36,51739292,-0.09,-0.03%,291.0163,15116555893.29,281050
2019-08-21,292.48,292.86,291.72,292.45,49723430,2.349,0.81%,291.1059,14537462114.24,228558
2019-08-20,291.77,292.36,289.95,290.09,51652752,-2.23,-0.77%,288.7567,15027766336.53,238826
2019-08-19,292.19,293.08,291.44,292.33,53640153,3.464,1.20%,290.9865,15682214211.42,258963
2019-08-16,286.48,289.33,284.7138,288.85,85825286,4.181,1.48%,287.5224,24744134236.10,364024
2019-08-15,284.88,285.64,282.39,284.65,101929845,0.747,0.26%,283.3417,28974372962.64,526324
2019-08-14,288.07,292.4644,283.76,283.90,135622053,-8.61,-2.96%,282.5952,38709573352.03,664576
2019-08-13,287.74,294.15,287.36,292.55,94792972,4.459,1.56%,291.2054,27680930379.50,481420
2019-08-12,289.96,291.6052,287.02,288.07,75230899,-3.534,-1.22%,286.746,21710258619.48,407761
2019-08-09,292.58,293.24,289.65,291.62,93729958,-1.991,-0.68%,290.2797,27319599924.41,442203
2019-08-08,289.62,293.62,289.01,293.62,87713904,5.624,1.96%,292.2705,25606555331.12,399471
2019-08-07,284.40,288.82,282.04,287.97,140572265,0.169,0.06%,286.6465,40152727072.04,655127
2019-08-06,285.91,288.04,284.28,287.80,120711682,3.962,1.40%,286.4773,34549431414.27,576856
2019-08-05,288.09,288.21,281.72,283.82,178745449,-8.76,-3.01%,282.5156,50917769648.46,773282
2019-08-02,293.85,294.12,290.90,292.62,116749695,-2.21,-0.75%,291.2751,34115868288.80,539667
2019-08-01,297.60,300.87,293.96,294.84,142646576,-2.578,-0.87%,293.4849,42300579547.96,757515
2019-07-31,300.99,301.20,295.20,297.43,104245162,-3.275,-1.09%,296.063,31132706401.71,527785
2019-07-30,299.91,301.17,299.49,300.72,45849045,-0.737,-0.25%,299.3379,13778714282.98,203436
2019-07-29,301.88,301.93,300.85,301.46,38126462,-0.547,-0.18%,300.0745,11492495088.90,181660
2019-07-26,300.76,302.23,300.62,302.01,45084077,2.001,0.67%,300.622,13598944763.05,189673
2019-07-25,300.94,301.00,299.11,300.00,55394092,-1.433,-0.48%,298.6212,16617213611.15,261515
2019-07-24,299.19,301.44,299.09,301.44,47213232,1.404,0.47%,300.0546,14187886218.08,199728
2019-07-23,299.14,300.03,298.22,300.03,44657973,2.12,0.72%,298.6511,13362246387.85,203330
2019-07-22,297.61,298.50,297.04,297.90,43687404,0.727,0.25%,296.5309,13007967005.16,181706
2019-07-19,300.04,300.07,296.96,297.17,71081238,-1.652,-0.56%,295.8042,21216507753.77,253829
2019-07-18,297.19,299.25,296.70,298.83,51701687,1.085,0.37%,297.4566,15403367020.61,231289
2019-07-17,299.75,299.93,297.74,297.74,44102443,-1.961,-0.66%,296.3716,13171494101.64,195794
2019-07-16,300.65,300.88,299.44,299.71,40567964,-1.035,-0.35%,298.3325,12172974677.48,179053
2019-07-15,301.13,301.13,300.19,300.75,33910261,0.10,0.03%,299.3678,10192245600.29,147144
2019-07-12,299.85,300.73,299.51,300.65,40354410,1.334,0.45%,299.2682,12110713882.64,173082
2019-07-11,299.32,299.58,298.20,299.31,50889481,0.697,0.23%,297.9344,15216094714.18,217750
2019-07-10,298.37,299.66,297.78,298.61,58595558,1.413,0.48%,297.2376,17499636699.74,253815
2019-07-09,295.54,297.52,295.48,297.19,41101279,0.368,0.12%,295.8241,12196396818.56,162958
2019-07-08,297.01,298.2579,296.22,296.82,45841772,-1.632,-0.55%,295.4558,13606417736.33,187257
2019-07-05,297.44,298.64,296.01,298.46,51677326,-0.338,-0.11%,297.0883,15369027493.41,224795
2019-07-03,297.18,298.82,297.02,298.80,40898896,2.359,0.80%,297.4267,12189862293.45,159425
2019-07-02,295.61,296.49,294.68,296.43,61504544,0.766,0.26%,295.0676,18178522215.81,238784
2019-07-01,296.68,296.92,294.33,295.66,79107474,2.648,0.91%,294.3011,23374356506.90,308024
2019-06-28,292.58,293.55,292.01,293.00,59350929,1.493,0.51%,291.6534,17369001475.65,239887
2019-06-27,291.31,292.06,290.89,291.50,40355239,1.025,0.35%,290.1603,11767149434.50,189211
2019-06-26,291.75,292.31,290.345,290.47,51584902,-0.289,-0.10%,289.135,15015968077.96,220969
2019-06-25,293.70,293.73,290.64,290.76,82028656,-2.867,-0.98%,289.4237,23927022665.98,294259
2019-06-24,294.23,294.58,293.47,293.64,47582730,-0.358,-0.12%,292.2904,13989500293.91,198252
2019-06-21,294.13,295.52,293.76,294.00,83309466,-0.426,-0.15%,292.6488,24520880261.71,285522
2019-06-20,296.04,296.3093,293.1255,295.86,116570017,2.774,0.96%,293.0751,34425003613.36,363695
2019-06-19,292.55,293.65,291.47,293.06,78674377,0.654,0.23%,290.3015,23022219461.02,334921
2019-06-18,291.39,293.57,290.99,292.40,85434823,3.001,1.05%,289.6477,24985286261.29,382186
2019-06-17,289.52,290.22,289.18,289.37,39205709,0.109,0.04%,286.6462,11357523128.91,192163
2019-06-14,289.26,289.93,288.41,289.26,52324716,-0.317,-0.11%,286.5373,15124947297.08,225414
2019-06-13,289.40,289.98,288.62,289.58,48945156,1.179,0.41%,286.8543,14158307716.62,221518
2019-06-12,288.64,289.26,287.815,288.39,47096312,-0.505,-0.18%,285.6755,13581196411.76,201314
2019-06-11,290.99,291.40,288.1805,288.90,58641325,-0.069,-0.02%,286.1807,16969584348.10,274167
2019-06-10,289.37,290.82,288.8734,288.97,60799053,1.308,0.46%,286.25,17610606940.54,292284
2019-06-07,285.93,288.85,285.74,287.65,74272199,2.823,1.00%,284.9424,21366529357.37,328800
2019-06-06,283.29,285.55,282.57,284.80,69430381,1.823,0.65%,282.1192,19718800171.48,295533
2019-06-05,282.33,282.99,280.32,282.96,71169717,2.407,0.87%,280.2966,20058326429.66,318736
2019-06-04,277.12,280.68,276.62,280.53,77231889,5.904,2.17%,277.8894,21528570630.92,366909
2019-06-03,275.31,276.5521,273.09,274.57,96427952,-0.693,-0.25%,271.9855,26479408278.03,482226
2019-05-31,276.20,277.12,275.24,275.27,86862782,-3.725,-1.35%,272.6789,23959352212.19,386316
2019-05-30,279.11,280.04,277.805,279.03,62523780,0.753,0.27%,276.4036,17437610013.46,277736
2019-05-29,278.91,279.36,276.71,278.27,104972927,-1.862,-0.67%,275.6507,29178096859.81,451796
2019-05-28,283.09,284.15,280.13,280.15,70029356,-2.605,-0.93%,277.513,19743740839.88,330543
2019-05-24,283.74,284.20,282.09,282.78,55268095,0.634,0.23%,280.1183,15643638324.32,260206
2019-05-23,283.16,283.21,280.57,282.14,98733847,-3.457,-1.22%,279.4843,27804817495.44,448693
2019-05-22,285.45,286.69,285.10,285.63,49482472,-0.872,-0.31%,282.9414,14140361629.51,260143
2019-05-21,285.83,286.93,285.55,286.51,46847085,2.536,0.90%,283.8132,13412967815.37,256168
2019-05-20,284.06,285.43,283.12,283.95,62877610,-1.872,-0.66%,281.2772,17869137746.69,344197
2019-05-17,285.14,288.60,285.1207,285.84,100353024,-1.842,-0.65%,283.1495,28758460924.86,401172
2019-05-16,285.84,289.21,285.76,287.70,76749643,2.615,0.93%,284.9919,22094096638.34,352847
2019-05-15,281.59,285.77,281.36,285.06,73956407,1.644,0.59%,282.3768,21015967719.49,364823
2019-05-14,281.99,285.10,281.85,283.40,77003230,2.516,0.90%,280.7324,21843895890.44,390250
2019-05-13,282.42,283.49,279.93,280.86,127290527,-7.172,-2.51%,278.2163,35791873190.64,670185
2019-05-10,285.62,288.94,282.30,288.10,112429293,1.426,0.50%,285.3882,32096513790.35,602402
2019-05-09,285.23,287.33,283.30,286.66,103471104,-0.862,-0.30%,283.9617,29522005897.97,526341
2019-05-08,287.53,289.43,286.87,287.53,91568287,-0.396,-0.14%,284.8235,26382810516.53,455857
2019-05-07,290.15,290.81,285.81,287.93,144729908,-4.844,-1.67%,285.2198,41659275839.80,618593
2019-05-06,289.25,293.31,288.90,292.82,107198069,-1.199,-0.41%,290.0638,31268347042.45,390958
2019-05-03,292.82,294.34,291.2998,294.03,56543653,2.823,0.98%,291.2624,16590964647.62,249557
2019-05-02,291.68,292.70,289.52,291.18,65030170,-0.624,-0.22%,288.4392,18922075939.67,342564
2019-05-01,294.72,294.95,291.80,291.81,71671870,-2.189,-0.75%,289.0633,21043562771.28,337374
2019-04-30,293.49,294.34,291.92,294.02,81111733,0.149,0.05%,291.2525,23790845987.06,254912
2019-04-29,293.51,294.45,293.41,293.87,57197747,0.456,0.16%,291.1039,16813275385.54,186857
2019-04-26,292.10,293.49,291.2401,293.41,50916423,1.347,0.47%,290.6482,14890038915.18,220594
2019-04-25,292.12,292.78,290.73,292.05,57770862,-0.178,-0.06%,289.301,16868725552.28,238260
2019-04-24,292.79,293.16,292.07,292.23,50392914,-0.644,-0.22%,289.4793,14745878546.57,203854
2019-04-23,290.68,293.14,290.42,292.88,52246633,2.585,0.90%,290.1232,15265991449.69,232023
2019-04-22,289.17,290.435,289.07,290.27,40160140,0.248,0.09%,287.5378,11644642710.85,170767
2019-04-18,290.10,290.32,288.66,290.02,68708513,0.565,0.20%,287.2901,19904647617.05,231296
2019-04-17,291.40,291.425,288.99,289.45,58268295,-0.703,-0.24%,286.7255,16883527079.12,245037
2019-04-16,290.95,291.01,289.50,290.16,52153197,0.188,0.07%,287.4288,15141369982.65,206467
2019-04-15,290.24,290.35,289.075,289.97,49596685,-0.188,-0.07%,287.2406,14368646783.14,199621
2019-04-12,290.00,290.47,288.261,290.16,69727782,1.932,0.68%,287.4288,20210692721.39,232166
2019-04-11,288.83,288.84,287.578,288.21,55093100,-0.079,-0.03%,285.4971,15875541860.95,205244
2019-04-10,287.77,288.3899,287.31,288.29,52601499,0.971,0.34%,285.5764,15141377782.18,204506
2019-04-09,287.72,288.08,286.70,287.31,66142316,-1.466,-0.51%,284.6056,19001364474.34,271849
2019-04-08,288.10,288.91,287.37,288.79,53566335,0.218,0.08%,286.0717,15437730487.44,233824
2019-04-05,287.92,288.63,287.60,288.57,58621729,1.377,0.48%,285.8538,16898113946.52,253412
2019-04-04,286.78,287.459,286.01,287.18,48997505,0.753,0.27%,284.4768,14054522387.23,262146
2019-04-03,287.32,287.76,285.75,286.42,68243202,0.446,0.16%,283.724,19567663889.01,291421
2019-04-02,286.04,286.23,285.09,285.97,40070351,0.139,0.05%,283.2782,11450971363.18,211563
2019-04-01,284.70,286.16,284.40,285.83,77617945,3.318,1.19%,283.1396,22138912042.17,326982
2019-03-29,282.39,282.84,281.14,282.48,82186806,1.753,0.63%,279.8211,23185456267.57,330846
2019-03-28,280.35,281.21,279.07,280.71,56238545,1.05,0.38%,278.0677,15760580885.27,301908
2019-03-27,281.11,281.76,277.93,279.65,72224722,-1.456,-0.52%,277.0177,20194609563.40,390634
2019-03-26,280.99,282.18,279.56,281.12,68125920,2.06,0.75%,278.4739,19133333856.79,316321
2019-03-25,278.87,280.1853,277.64,279.04,85575197,-0.208,-0.08%,276.4135,23850979955.25,401554
2019-03-22,283.22,283.8034,279.18,279.25,122659286,-5.428,-1.92%,276.6215,34425808132.21,615396
2019-03-21,280.64,285.18,280.59,284.73,79550375,3.15,1.13%,282.0499,22571725942.93,378842
2019-03-20,282.16,283.50,280.32,281.55,84609210,-0.842,-0.30%,278.8998,23840603536.10,449937
2019-03-19,283.51,284.36,281.41,282.40,90268121,0.069,0.02%,279.7418,25534455534.43,366236
2019-03-18,281.55,282.66,281.30,282.33,62199806,1.01,0.36%,279.6725,17542933985.73,268447
2019-03-15,280.54,282.21,280.33,281.31,81308979,1.37,0.49%,278.6621,22862467821.83,308446
2019-03-14,281.37,281.84,280.6662,281.16,67518366,-0.178,-0.06%,277.2919,18988458523.20,249032
2019-03-13,280.48,282.38,280.30,281.34,80639153,1.825,0.66%,277.4695,22691178349.98,300658
2019-03-12,279.06,280.07,278.85,279.49,79667530,1.036,0.38%,275.6449,22263837344.92,279077
2019-03-11,275.26,278.62,275.23,278.44,65098897,3.925,1.45%,274.6094,18068994175.57,291889
2019-03-08,272.94,274.65,272.42,274.46,85795799,-0.542,-0.20%,270.6841,23444654924.89,416193
2019-03-07,276.83,276.99,274.07,275.01,94885089,-2.288,-0.84%,271.2266,26099278270.46,435044
2019-03-06,279.15,279.16,276.97,277.33,75039771,-1.667,-0.61%,273.5146,20838900920.65,290922
2019-03-05,279.54,279.76,278.41,279.02,59114559,-0.375,-0.14%,275.1814,16502761736.13,234841
2019-03-04,281.60,281.87,276.84,279.40,106494637,-1.006,-0.36%,275.5562,29708547972.03,451993
2019-03-01,280.44,280.88,278.82,280.42,78880548,1.716,0.62%,276.5621,22091260557.82,301252
2019-02-28,278.96,279.45,278.32,278.68,69268293,-0.513,-0.19%,274.8461,19311502118.64,249644
2019-02-27,278.52,279.59,277.48,279.20,56921570,-0.118,-0.04%,275.3589,15863485549.10,275536
2019-02-26,279.13,280.30,278.90,279.32,56844101,-0.197,-0.07%,275.4773,15890702722.77,263444
2019-02-25,280.73,281.31,279.43,279.52,69030699,0.375,0.14%,275.6745,19350567087.00,278279
2019-02-22,278.11,279.36,277.4029,279.14,78114616,1.696,0.62%,275.2997,21765062801.51,289052
2019-02-21,277.70,278.10,276.345,277.42,64214727,-0.976,-0.36%,273.6034,17799039057.30,299167
2019-02-20,277.81,278.92,277.25,278.41,76610767,0.552,0.20%,274.5798,21304225389.39,326115
2019-02-19,276.4813,278.58,276.47,277.85,59120804,0.473,0.17%,274.0275,16422066663.46,237889
2019-02-15,276.36,277.41,276.13,277.37,97088659,2.949,1.09%,273.5541,26861124814.31,368561
2019-02-14,273.78,275.64,272.87,274.38,83234396,-0.602,-0.22%,270.6052,22824505440.86,395160
2019-02-13,275.03,275.93,274.56,274.99,65277204,0.878,0.32%,271.2068,17962696649.22,294125
2019-02-12,272.42,274.52,272.34,274.10,72270221,3.432,1.29%,270.3291,19780581863.17,308611
2019-02-11,271.20,271.49,270.03,270.62,68021423,0.148,0.06%,266.897,18408088229.44,288512
2019-02-08,268.75,270.58,267.83,270.47,75788861,0.325,0.12%,266.749,20384133326.45,372161
2019-02-07,270.94,271.55,268.29,270.14,95481961,-2.564,-0.95%,266.4236,25735847991.91,487274
2019-02-06,272.79,273.34,271.92,272.74,58347791,-0.355,-0.13%,268.9878,15908601243.32,257060
2019-02-05,272.44,273.44,271.88,273.10,79552774,1.124,0.42%,269.3428,21703260602.12,313517
2019-02-04,270.11,272.03,269.36,271.96,60744844,1.874,0.70%,268.2185,16457509589.14,262717
2019-02-01,270.15,271.20,269.18,270.06,85782524,0.128,0.05%,266.3447,23164671776.91,362715
2019-01-31,267.51,270.47,267.27,269.93,104012073,2.318,0.88%,266.2164,28006308770.07,407113
2019-01-30,265.10,268.52,264.25,267.58,92473671,4.113,1.58%,263.8988,24639249453.00,469964
2019-01-29,263.92,264.55,262.48,263.41,66136334,-0.345,-0.13%,259.7861,17422162391.36,287015
2019-01-28,263.39,263.83,261.79,263.76,85613655,-1.992,-0.76%,260.1313,22510104055.02,408381
2019-01-25,265.61,266.70,263.6595,265.78,96883358,2.199,0.85%,262.1235,25756109576.98,409476
2019-01-24,263.21,264.20,262.08,263.55,59204139,0.138,0.05%,259.9242,15581833617.76,315573
2019-01-23,264.01,264.79,260.66,263.41,86030287,0.542,0.21%,259.7861,22596673974.91,445443
2019-01-22,264.82,265.06,261.06,262.86,115531183,-3.55,-1.35%,259.2437,30334122732.39,522148
2019-01-18,264.98,266.98,262.998,266.46,127900303,3.452,1.33%,262.7942,33976541291.74,445513
2019-01-17,260.01,263.92,259.96,262.96,96118435,1.953,0.76%,259.3423,25182715470.48,384972
2019-01-16,260.83,261.9666,260.60,260.98,77636710,0.621,0.24%,257.3896,20283329666.62,315912
2019-01-15,257.82,260.70,257.81,260.35,85208271,2.909,1.15%,256.7682,22121219678.67,363764
2019-01-14,256.86,258.30,256.41,257.40,70908227,-1.558,-0.61%,253.8588,18266667435.66,288739
2019-01-11,257.68,259.0098,257.03,258.98,73858110,0.099,0.04%,255.4171,19064656181.16,298074
2019-01-10,256.26,259.16,255.50,258.88,96823923,0.897,0.35%,255.3185,24949661290.23,417182
2019-01-09,257.56,258.91,256.19,257.97,95006554,1.183,0.47%,254.421,24488588663.30,438057
2019-01-08,256.82,257.31,254.00,256.77,102512587,2.357,0.94%,253.2375,26223918434.28,461975
2019-01-07,252.69,255.95,251.69,254.38,103139100,1.963,0.79%,250.8804,26215957702.63,449998
2019-01-04,247.59,253.11,247.17,252.39,142628834,8.067,3.35%,248.9178,35790953554.45,708777
2019-01-03,248.23,248.57,243.67,244.21,144140692,-5.888,-2.39%,240.8503,35396535898.85,698037
2019-01-02,245.98,251.21,245.95,250.18,126925199,0.256,0.10%,246.7382,31604406028.45,603607
2018-12-31,249.56,250.19,247.47,249.92,144299370,2.14,0.88%,246.4817,35908788124.08,591026
2018-12-28,249.58,251.40,246.45,247.75,153100189,-0.316,-0.13%,244.3416,38041493217.88,800106
2018-12-27,242.57,248.29,238.96,248.07,186267342,1.864,0.77%,244.6572,45220372401.85,978535
2018-12-26,235.97,246.18,233.76,246.18,218485360,11.677,5.05%,242.7932,52331817711.01,1032195
2018-12-24,239.04,240.8355,234.27,234.34,147311588,-6.273,-2.64%,231.1161,34926370885.58,683159
2018-12-21,246.74,249.71,239.98,240.70,255345633,-4.965,-2.05%,237.3886,62325078475.88,1156610
2018-12-20,249.86,251.62,244.65,247.17,252053377,-4.01,-1.63%,242.354,62501528695.52,1265243
2018-12-19,255.17,259.40,249.35,251.26,214992763,-3.746,-1.50%,246.3643,54564675000.84,1302844
2018-12-18,257.20,257.95,253.28,255.08,134515094,-0.275,-0.11%,250.1099,34426271254.59,648104
2018-12-17,259.40,260.65,253.525,255.36,165492257,-5.01,-1.96%,250.3844,42480518574.77,828887
2018-12-14,262.96,264.03,259.85,260.47,116961071,-4.805,-1.85%,255.3949,30584605317.40,617483
2018-12-13,266.52,267.49,264.12,265.37,96662717,-0.088,-0.03%,260.1994,25654790444.48,489986
2018-12-12,267.47,269.00,265.37,265.46,97976706,1.304,0.50%,260.2876,26166067373.29,512841
2018-12-11,267.66,267.87,262.48,264.13,121504431,0.059,0.02%,258.9835,32213354623.36,659381
2018-12-10,263.37,265.1613,258.62,264.07,151445885,0.49,0.19%,258.9247,39660853118.64,937173
2018-12-07,269.46,271.22,262.63,263.57,161018923,-6.148,-2.32%,258.4344,42760316744.34,870257
2018-12-06,265.92,269.97,262.44,269.84,204185411,-0.402,-0.15%,264.5823,54317623350.28,1061722
2018-12-04,278.37,278.85,269.90,270.25,177986013,-8.874,-3.24%,264.9843,48575387351.60,864741
2018-12-03,280.28,280.40,277.505,279.30,103017719,3.579,1.32%,273.858,28714173423.54,473013
2018-11-30,273.81,276.28,273.45,275.65,98204190,1.637,0.61%,270.2791,27001301454.03,340426
2018-11-29,273.71,275.55,272.43,273.98,82346420,-0.588,-0.22%,268.6416,22550065792.00,393268
2018-11-28,269.60,274.58,268.3272,274.58,127629633,6.06,2.30%,269.2299,34696540227.21,550879
2018-11-27,266.34,268.40,265.66,268.40,75502441,0.882,0.34%,263.1703,20184553184.23,341297
2018-11-26,265.78,267.75,265.34,267.50,79981362,4.167,1.61%,262.2879,21327197578.29,341213
2018-11-23,263.18,264.8234,263.07,263.25,42807878,-1.736,-0.67%,258.1207,11295989637.24,190709
2018-11-21,265.86,267.15,265.01,265.02,75563743,0.882,0.34%,259.8562,20100663368.02,347447
2018-11-20,265.36,267.00,263.15,264.12,136021311,-4.883,-1.85%,258.9737,36014336805.44,666894
2018-11-19,273.05,273.38,268.07,269.10,103061706,-4.54,-1.69%,263.8567,27796172390.82,492983
2018-11-16,271.79,274.75,271.21,273.73,126668040,0.696,0.26%,268.3965,34587771826.86,496900
2018-11-15,268.78,273.54,267.0102,273.02,135101437,2.765,1.04%,267.7003,36549230475.85,671235
2018-11-14,274.16,274.61,268.45,270.20,125335931,-1.824,-0.68%,264.9353,33962130454.69,608601
2018-11-13,273.09,275.325,271.25,272.06,98176610,-0.50,-0.19%,266.759,26785534127.61,515443
2018-11-12,277.19,277.46,271.99,272.57,99673574,-5.089,-1.87%,267.2591,27294183206.81,501902
2018-11-09,279.03,279.24,276.18,277.76,98812561,-2.687,-0.98%,272.348,27436239462.91,427028
2018-11-08,280.11,281.22,279.22,280.50,65584886,-0.50,-0.18%,275.0346,18380498128.57,317907
2018-11-07,277.56,281.10,277.08,281.01,102752099,5.775,2.14%,275.5346,28698669984.63,437248
2018-11-06,273.32,275.30,273.25,275.12,60085894,1.696,0.63%,269.7594,16485387234.27,285374
2018-11-05,272.44,274.01,271.35,273.39,65622482,1.471,0.55%,268.0631,17897957965.65,319135
2018-11-02,274.75,275.23,269.59,271.89,122634107,-1.588,-0.59%,266.5923,33334618064.96,612579
2018-11-01,271.60,273.73,270.38,273.51,99495037,2.824,1.06%,268.1808,27100285653.67,460608
2018-10-31,270.65,273.23,270.12,270.63,128296325,2.804,1.07%,265.3569,34838047496.83,602206
2018-10-30,263.67,268.12,263.12,267.77,157115995,3.834,1.48%,262.5526,41722078470.62,868959
2018-10-29,268.80,270.25,259.85,263.86,160749101,-1.441,-0.55%,258.7188,42646780862.05,861687
2018-10-26,265.92,271.00,262.29,265.33,201574596,-4.657,-1.76%,260.1602,53457191804.48,1112279
2018-10-25,267.38,271.81,266.23,270.08,138061545,4.667,1.79%,264.8176,37174746091.98,733953
2018-10-24,273.33,273.76,264.70,265.32,177806697,-8.128,-3.03%,260.1503,47851438401.81,938614
2018-10-23,270.95,274.87,268.61,273.61,146352719,-1.373,-0.51%,268.2788,39740874898.05,837027
2018-10-22,277.00,277.36,274.41,275.01,82415812,-1.216,-0.45%,269.6515,22700426975.52,449536
2018-10-19,277.13,279.30,275.47,276.25,139901634,-0.147,-0.05%,270.8674,38761384129.11,583434
2018-10-18,279.40,280.07,274.97,276.40,134557525,-3.971,-1.44%,271.0145,37248435148.51,747568
2018-10-17,280.44,281.15,277.56,280.45,110625987,0.049,0.02%,274.9855,30935115697.31,566702
2018-10-16,276.60,280.82,276.07,280.40,118255834,5.883,2.19%,274.9365,32961537657.46,476753
2018-10-15,275.55,277.04,274.30,274.40,102263717,-1.52,-0.56%,269.0534,28170377299.48,543707
2018-10-12,276.77,277.09,272.37,275.95,183186492,3.706,1.39%,270.5732,50339680975.17,991520
2018-10-11,277.08,278.90,270.36,272.17,274840491,-6.011,-2.20%,266.8669,75519461643.34,1469825
2018-10-10,286.83,286.91,277.88,278.30,214731042,-8.923,-3.17%,272.8774,60526993373.42,877253
2018-10-09,287.39,288.86,286.77,287.40,74338982,-0.412,-0.15%,281.8001,21383375193.93,334051
