date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-04-08,365.11,365.94,359.93,361.41,4653810,-4.08,-1.12%,361.41,1685071484.99,49774
2019-04-05,369.00,369.80,364.66,365.49,3905493,-2.39,-0.65%,365.49,1431462540.24,47824
2019-04-04,370.07,372.05,362.40,367.88,4627305,-1.87,-0.51%,367.88,1697167607.68,50992
2019-04-03,369.26,373.4105,366.19,369.75,5376623,2.03,0.55%,369.75,1991284427.53,61573
2019-04-02,366.25,368.42,362.22,367.72,5158742,0.76,0.21%,367.72,1886697523.94,56246
2019-04-01,359.00,368.33,358.51,366.96,7036097,10.40,2.92%,366.96,2564870895.01,73079
2019-03-29,357.16,358.25,353.71,356.56,4705636,1.95,0.55%,356.56,1675269895.03,49711
2019-03-28,354.485,355.94,349.20,354.61,4360960,1.24,0.35%,354.61,1542128453.47,46353
2019-03-27,361.00,362.47,350.37,353.37,7852370,-6.60,-1.83%,353.37,2786993085.78,77816
2019-03-26,367.87,368.38,358.02,359.97,7666475,-6.26,-1.71%,359.97,2776421587.72,71941
2019-03-25,359.00,367.0399,357.44,366.23,8473845,5.22,1.45%,366.23,3077386793.78,81295
2019-03-22,375.95,376.43,360.04,361.01,8661346,-16.86,-4.46%,361.01,3179455609.75,95332
2019-03-21,374.00,379.00,370.61,377.87,8544017,2.65,0.71%,377.87,3207944714.00,85522
2019-03-20,358.91,375.90,357.01,375.22,10917165,16.44,4.58%,375.22,4021507074.81,106202
2019-03-19,366.40,366.96,356.80,358.78,7541425,-4.66,-1.28%,358.78,2720989616.32,72250
2019-03-18,362.47,370.9705,361.86,363.44,7194726,1.98,0.55%,363.44,2637323706.68,70530
2019-03-15,361.02,364.00,358.89,361.46,8443210,2.64,0.74%,361.46,3054260615.38,65157
2019-03-14,360.50,363.84,358.1008,358.82,5271429,-2.39,-0.66%,358.82,1901515240.47,55808
2019-03-13,355.81,362.48,352.765,361.21,6444092,4.94,1.39%,361.21,2313306338.93,63359
2019-03-12,359.37,360.13,353.80,356.27,5164571,-2.59,-0.72%,356.27,1842709352.52,51376
2019-03-11,352.00,358.98,350.03,358.86,5387285,9.26,2.65%,358.86,1915106728.20,55044
2019-03-08,345.75,349.92,342.47,349.60,6898838,-3.00,-0.85%,349.60,2388668156.68,74980
2019-03-07,360.16,362.86,350.50,352.60,6151331,-7.01,-1.95%,352.60,2188230144.99,66199
2019-03-06,353.60,359.88,351.70,359.61,6211895,5.31,1.50%,359.61,2211724081.88,62905
2019-03-05,351.46,356.17,348.25,354.30,5937754,3.26,0.93%,354.30,2095565851.95,59422
2019-03-04,359.72,362.25,348.0436,351.04,7486996,-6.28,-1.76%,351.04,2650339420.79,75516
2019-03-01,362.26,362.87,354.6915,357.32,5526539,-0.78,-0.22%,357.32,1982093748.42,57766
2019-02-28,362.47,366.39,357.709,358.10,6186763,-4.77,-1.31%,358.10,2232762589.86,55895
2019-02-27,363.50,368.03,359.80,362.87,5629945,-2.10,-0.58%,362.87,2041099604.79,56602
2019-02-26,362.98,365.70,359.33,364.97,4944593,1.06,0.29%,364.97,1795246790.25,52631
2019-02-25,367.01,371.49,363.79,363.91,7569320,0.89,0.25%,363.91,2780610002.92,72425
2019-02-22,360.34,366.13,360.05,363.02,7088214,6.05,1.69%,363.02,2573308783.02,75299
2019-02-21,360.03,362.85,353.88,356.97,6227897,-2.94,-0.82%,356.97,2225732537.31,69682
2019-02-20,364.85,366.71,356.70,359.91,8110741,-2.01,-0.56%,359.91,2933687746.54,82603
2019-02-19,355.80,365.00,355.32,361.92,7396559,5.05,1.42%,361.92,2678077760.70,74121
2019-02-15,358.47,364.40,355.50,356.87,9229980,-2.20,-0.61%,356.87,3316422710.84,88526
2019-02-14,351.75,360.45,348.33,359.07,9295338,7.30,2.08%,359.07,3303541141.73,86179
2019-02-13,357.30,359.60,350.28,351.77,10559146,-8.20,-2.28%,351.77,3751634036.75,100794
2019-02-12,348.09,360.00,346.52,359.97,10429399,14.24,4.12%,359.97,3704090851.98,108542
2019-02-11,350.00,352.87,344.81,345.73,5454863,-1.84,-0.53%,345.73,1899705651.73,63496
2019-02-08,338.00,348.00,338.00,347.57,7561391,2.86,0.83%,347.57,2603243700.99,72933
2019-02-07,347.90,348.75,339.02,344.71,7864529,-7.48,-2.12%,344.71,2706071745.93,77172
2019-02-06,357.00,357.04,347.19,352.19,6717662,-3.62,-1.02%,352.19,2360417282.79,65302
2019-02-05,353.20,360.00,352.90,355.81,9046623,4.47,1.27%,355.81,3223040150.04,87389
2019-02-04,342.60,352.00,341.30,351.34,9051387,11.49,3.38%,351.34,3153741010.74,78290
2019-02-01,337.18,346.84,336.50,339.85,9827760,0.35,0.10%,339.85,3363887441.12,88958
2019-01-31,339.68,345.99,338.0919,339.50,8535517,-1.16,-0.34%,339.50,2913982527.47,86136
2019-01-30,332.75,341.78,330.80,340.66,9234530,11.76,3.58%,340.66,3104064772.69,89176
2019-01-29,335.87,338.22,328.151,328.90,7655189,-6.76,-2.01%,328.90,2537276820.39,69529
2019-01-28,334.70,336.30,328.88,335.66,8652082,-2.39,-0.71%,335.66,2879750909.14,80862
2019-01-25,328.72,340.00,328.51,338.05,11166609,11.38,3.48%,338.05,3752462195.18,109606
2019-01-24,320.60,331.80,319.00,326.67,11131627,4.68,1.45%,326.67,3637183538.50,111743
2019-01-23,328.25,331.75,318.60,321.99,13480138,-3.17,-0.97%,321.99,4361416609.78,131059
2019-01-22,334.89,336.88,321.03,325.16,17941416,-13.94,-4.11%,325.16,5880070538.30,178600
2019-01-18,351.97,353.00,336.73,339.10,26621040,-14.09,-3.99%,339.10,9124433390.05,283766
2019-01-17,349.50,355.79,346.41,353.19,18871195,1.80,0.51%,353.19,6640283001.53,217376
2019-01-16,354.00,358.85,348.11,351.39,15385548,-3.25,-0.92%,351.39,5427842631.26,149393
2019-01-15,349.60,357.22,347.00,354.64,21181234,21.70,6.52%,354.64,7480830607.77,210080
2019-01-14,334.24,335.48,329.13,332.94,10499582,-4.65,-1.38%,332.94,3497609195.80,104278
2019-01-11,330.96,341.09,328.52,337.59,19500429,12.93,3.98%,337.59,6559400936.15,194312
2019-01-10,314.57,325.37,312.50,324.66,13472475,4.70,1.47%,324.66,4329956503.60,114871
2019-01-09,317.71,323.3508,313.50,319.96,13343152,-0.31,-0.10%,319.96,4260399769.74,132400
2019-01-08,319.98,320.593,308.01,320.27,15359180,4.93,1.56%,320.27,4856439920.53,154320
2019-01-07,302.10,316.80,301.65,315.34,18620116,17.77,5.97%,315.34,5797502973.29,218518
2019-01-04,281.88,297.80,278.54,297.57,19330102,26.37,9.72%,297.57,5628220926.88,196527
2019-01-03,270.20,275.79,264.43,271.20,14969647,3.54,1.32%,271.20,4061063604.92,141477
2019-01-02,259.28,269.7499,256.58,267.66,11679528,0.00,0.00%,267.66,3086662354.53,127896
2018-12-31,260.16,270.1001,260.00,267.66,13508920,11.58,4.52%,267.66,3586264285.77,128440
2018-12-28,257.94,261.9144,249.80,256.08,10987286,0.515,0.20%,256.08,2809280100.68,115246
2018-12-27,250.11,255.59,240.10,255.565,12235217,1.895,0.75%,255.565,3028928333.84,120583
2018-12-26,233.92,254.50,231.23,253.67,14402735,19.79,8.46%,253.67,3483766552.87,145255
2018-12-24,242.00,250.65,233.68,233.88,9547616,-12.51,-5.08%,233.88,2308382773.37,94165
2018-12-21,263.83,264.50,241.29,246.39,21397595,-14.19,-5.45%,246.39,5339016123.36,176418
2018-12-20,264.64,269.90,251.88,260.58,16792928,-6.19,-2.32%,260.58,4365260524.14,155239
2018-12-19,269.96,280.87,263.77,266.77,13788448,-4.17,-1.54%,266.77,3779436058.18,129972
2018-12-18,263.30,275.75,263.29,270.94,10350079,8.14,3.10%,270.94,2797113962.69,100381
2018-12-17,266.51,272.98,261.075,262.80,9634734,-4.04,-1.51%,262.80,2564680470.57,106145
2018-12-14,271.81,277.6665,265.00,266.84,9915319,-9.18,-3.33%,266.84,2694334835.81,95660
2018-12-13,277.64,279.32,271.85,276.02,8379292,1.14,0.41%,276.02,2306611834.19,82348
2018-12-12,267.66,281.7695,266.48,274.88,11456716,9.56,3.60%,274.88,3170988181.80,119417
2018-12-11,274.08,274.50,262.76,265.32,9843199,-4.38,-1.62%,265.32,2648345153.82,101264
2018-12-10,264.19,271.18,260.6094,269.70,9605553,4.56,1.72%,269.70,2563059312.54,107966
2018-12-07,282.48,284.209,263.38,265.14,12466711,-17.74,-6.27%,265.14,3373467998.18,136984
2018-12-06,268.33,283.22,267.14,282.88,13074324,7.55,2.74%,282.88,3598512651.31,138210
2018-12-04,288.13,295.74,274.72,275.33,12800586,-14.97,-5.16%,275.33,3647718592.67,135004
2018-12-03,293.19,298.72,284.58,290.30,14117370,4.17,1.46%,290.30,4121950968.65,147019
2018-11-30,288.00,290.81,283.061,286.13,11860117,-2.62,-0.91%,286.13,3396315170.03,100441
2018-11-29,282.32,290.49,275.50,288.75,15431538,6.10,2.16%,288.75,4389074255.78,142892
2018-11-28,271.98,284.00,263.34,282.65,14801333,16.02,6.01%,282.65,4049057998.76,158554
2018-11-27,259.24,269.08,256.14,266.63,11149501,5.20,1.99%,266.63,2953995645.14,109704
2018-11-26,260.55,266.25,253.80,261.43,12498560,2.61,1.01%,261.43,3260033913.32,128228
2018-11-23,260.11,265.50,256.84,258.82,5245123,-3.31,-1.26%,258.82,1365248282.12,55104
2018-11-21,274.42,275.34,261.51,262.13,11023037,-4.85,-1.82%,262.13,2938172092.86,119030
2018-11-20,254.63,276.34,250.00,266.98,16693809,-3.62,-1.34%,266.98,4434135542.92,195566
2018-11-19,283.79,285.09,269.15,270.60,12993797,-15.61,-5.45%,270.60,3558386105.84,131905
2018-11-16,287.14,291.72,281.00,286.21,9099485,-3.85,-1.33%,286.21,2604973940.71,92351
2018-11-15,285.51,292.50,282.16,290.06,9967098,3.33,1.16%,290.06,2865717860.10,112035
2018-11-14,300.40,301.84,278.2969,286.73,16853574,-7.67,-2.61%,286.73,4840688479.23,165007
2018-11-13,295.00,303.55,289.10,294.40,12232162,0.33,0.11%,294.40,3614965282.46,118306
2018-11-12,300.00,302.49,290.63,294.07,10924827,-9.40,-3.10%,294.07,3233131320.78,126291
2018-11-09,311.07,312.98,298.01,303.47,13480792,-14.45,-4.55%,303.47,4107580767.99,144547
2018-11-08,328.00,332.0499,316.6103,317.92,11023853,-9.58,-2.93%,317.92,3570945502.06,116426
2018-11-07,312.90,328.56,311.00,327.50,13328328,16.66,5.36%,327.50,4307407658.58,125323
2018-11-06,314.76,320.22,305.30,310.84,9710424,-4.60,-1.46%,310.84,3027914588.20,98436
2018-11-05,311.10,317.53,303.74,315.44,10283044,6.34,2.05%,315.44,3191954865.29,105998
2018-11-02,318.00,321.88,308.33,309.10,13404646,-8.28,-2.61%,309.10,4207732159.38,137529
2018-11-01,304.59,318.45,296.67,317.38,15121450,15.60,5.17%,317.38,4681003592.48,156949
2018-10-31,297.77,311.50,295.05,301.78,20360342,15.97,5.59%,301.78,6197209575.68,199257
2018-10-30,275.57,290.525,271.2093,285.81,23685702,0.97,0.34%,285.81,6655080360.94,243554
