date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-05-07,126.46,127.18,124.22,125.52,36017661,-2.603,-2.05%,124.2194,4516665870.50,282980
2019-05-06,126.39,128.56,126.11,128.15,24239464,-0.742,-0.58%,126.8221,3096683029.98,186211
2019-05-03,127.36,129.43,127.25,128.90,24911126,2.662,2.13%,127.5643,3202320414.54,161470
2019-05-02,127.98,128.00,125.52,126.21,27350161,-1.653,-1.31%,124.9022,3461183496.57,215743
2019-05-01,130.53,130.65,127.70,127.88,26821692,-2.692,-2.08%,126.5549,3462985426.66,176194
2019-04-30,129.81,130.70,129.3947,130.60,24166503,0.821,0.64%,129.2467,3146695149.97,157410
2019-04-29,129.90,130.18,129.35,129.77,16324183,-0.119,-0.09%,128.4253,2118695600.18,118162
2019-04-26,129.70,130.5152,129.02,129.89,23654933,0.732,0.57%,128.5441,3067401939.99,159773
2019-04-25,130.06,131.37,128.83,129.15,38033892,4.097,3.31%,127.8117,4933393893.15,261744
2019-04-24,125.79,125.85,124.52,125.01,31256980,-0.426,-0.34%,123.7146,3910507005.79,198515
2019-04-23,124.10,125.58,123.83,125.44,24025521,1.663,1.36%,124.1402,3000688539.70,167919
2019-04-22,122.62,124.00,122.57,123.76,15648724,0.386,0.32%,122.4776,1933423088.56,109055
2019-04-18,122.19,123.52,121.3018,123.37,27990998,1.583,1.31%,122.0916,3432415611.48,162839
2019-04-17,121.24,121.85,120.54,121.77,19300938,0.99,0.83%,120.5082,2340950898.51,137786
2019-04-16,121.64,121.65,120.10,120.77,14071787,-0.277,-0.23%,119.5186,1702621539.00,111987
2019-04-15,120.94,121.58,120.57,121.05,15792572,0.099,0.08%,119.7957,1911273758.77,112379
2019-04-12,120.64,120.98,120.37,120.95,19745143,0.614,0.52%,119.6967,2383016765.46,124456
2019-04-11,120.54,120.85,119.92,120.33,14209121,0.139,0.12%,119.0831,1708255296.34,112622
2019-04-10,119.76,120.35,119.54,120.19,16477169,0.901,0.76%,118.9446,1977545450.36,111590
2019-04-09,118.63,119.54,118.58,119.28,17611981,-0.643,-0.54%,118.044,2098743480.67,119226
2019-04-08,119.81,120.02,118.64,119.93,15116186,0.04,0.03%,118.6873,1808380319.36,104371
2019-04-05,119.39,120.23,119.37,119.89,15826245,0.525,0.44%,118.6477,1896687073.67,103323
2019-04-04,120.10,120.23,118.38,119.36,20112848,-0.604,-0.51%,118.1232,2397863111.15,144205
2019-04-03,119.86,120.43,119.15,119.97,22860744,0.772,0.65%,118.7269,2739111776.22,145347
2019-04-02,119.06,119.48,118.52,119.19,18142297,0.168,0.14%,117.9549,2160431842.31,113158
2019-04-01,118.95,119.1085,118.10,119.02,22789103,1.069,0.92%,117.7867,2707071283.49,139651
2019-03-29,118.07,118.32,116.96,117.94,25399752,1.00,0.86%,116.7179,2989208421.74,135651
2019-03-28,117.44,117.58,116.13,116.93,18334755,0.158,0.14%,115.7184,2142170839.40,133564
2019-03-27,117.875,118.21,115.5215,116.77,22733427,-1.128,-0.97%,115.56,2653140062.18,165643
2019-03-26,118.62,118.705,116.85,117.91,26097665,0.247,0.21%,116.6882,3071802066.54,187014
2019-03-25,116.56,118.01,116.3224,117.66,27067117,0.604,0.52%,116.4408,3176750565.28,191853
2019-03-22,119.50,119.59,117.04,117.05,33624528,-3.137,-2.64%,115.8371,3967106345.50,216932
2019-03-21,117.135,120.82,117.09,120.22,29854446,2.672,2.30%,118.9743,3558475016.15,177075
2019-03-20,117.39,118.75,116.71,117.52,28113343,-0.129,-0.11%,116.3023,3306025089.32,178017
2019-03-19,118.09,118.44,116.99,117.65,37588697,0.079,0.07%,116.4309,4421975925.77,190259
2019-03-18,116.17,117.61,116.05,117.57,31207596,1.643,1.43%,116.3517,3654911091.29,163251
2019-03-15,115.34,117.25,114.59,115.91,54630661,1.306,1.15%,114.7089,6339152661.83,209497
2019-03-14,114.54,115.20,114.33,114.59,30763367,0.089,0.08%,113.4026,3528878041.63,141674
2019-03-13,114.13,115.00,113.78,114.50,35513771,0.871,0.77%,113.3135,4066347910.19,165840
2019-03-12,112.82,113.99,112.6499,113.62,26132717,0.782,0.70%,112.4427,2967028722.07,160480
2019-03-11,110.99,112.95,110.98,112.83,26491618,2.296,2.10%,111.6609,2980925100.94,158012
