date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-04-05,269.86,276.10,266.11,274.96,13038257,7.18,2.68%,274.96,3553626073.50,132667
2019-04-04,261.89,271.20,260.59,267.78,23720729,-24.03,-8.23%,267.78,6334502977.19,299200
2019-04-03,287.32,296.17,287.17,291.81,7929864,5.93,2.07%,291.81,2322750864.87,85615
2019-04-02,288.30,289.44,283.88,285.88,5478940,-3.30,-1.14%,285.88,1568337469.00,59790
2019-04-01,282.62,289.20,281.281,289.18,8110439,9.32,3.33%,289.18,2320910491.54,85532
2019-03-29,278.70,280.16,274.50,279.86,5991338,1.24,0.45%,279.86,1666248956.15,63667
2019-03-28,277.16,280.33,275.10,278.62,6774093,3.79,1.38%,278.62,1882070658.47,68235
2019-03-27,268.75,275.37,268.1838,274.83,8779166,7.06,2.64%,274.83,2387449656.99,85399
2019-03-26,264.44,270.26,264.43,267.77,7350948,7.35,2.82%,267.77,1967090125.01,75670
2019-03-25,259.71,263.18,254.46,260.42,10215029,-4.11,-1.55%,260.42,2648501960.64,105066
2019-03-22,272.58,272.80,264.00,264.53,8745609,-9.49,-3.46%,264.53,2337420280.54,94417
2019-03-21,272.60,276.45,268.45,274.02,5947098,0.42,0.15%,274.02,1621115887.46,63312
2019-03-20,269.69,274.97,266.30,273.60,6908224,6.13,2.29%,273.60,1867063317.83,71033
2019-03-19,267.50,273.30,263.46,267.47,11800630,-2.02,-0.75%,267.47,3166871916.13,114158
2019-03-18,276.00,278.05,267.30,269.49,10280980,-5.94,-2.16%,269.49,2784999805.90,116072
2019-03-15,283.51,283.7244,274.40,275.43,14785531,-14.53,-5.01%,275.43,4098835766.36,160223
2019-03-14,292.45,295.39,288.29,289.96,7103447,1.00,0.35%,289.96,2071003167.75,76870
2019-03-13,283.90,291.99,282.70,288.96,6844719,5.60,1.98%,288.96,1971010519.45,70251
2019-03-12,286.49,288.07,281.06,283.36,7504137,-7.56,-2.60%,283.36,2129284135.62,79613
2019-03-11,283.52,291.28,280.50,290.92,7392278,6.78,2.39%,290.92,2124005222.76,84667
2019-03-08,276.91,285.59,275.89,284.14,8819625,7.55,2.73%,284.14,2475663586.84,90782
2019-03-07,278.84,284.70,274.25,276.59,9442483,0.35,0.13%,276.59,2638546762.68,100223
2019-03-06,276.48,281.5058,274.39,276.24,10335485,-0.30,-0.11%,276.24,2865227708.81,106303
2019-03-05,282.00,284.00,270.10,276.54,18764740,-8.82,-3.09%,276.54,5194544290.43,221811
2019-03-04,298.12,299.00,282.78,285.36,17096818,-9.43,-3.20%,285.36,4913149295.53,205011
2019-03-01,306.94,307.13,291.90,294.79,22911375,-25.09,-7.84%,294.79,6797073906.35,263213
2019-02-28,318.92,320.00,310.81,319.88,10520653,5.14,1.63%,319.88,3332414197.07,113132
2019-02-27,301.78,316.295,300.55,314.74,11183908,16.88,5.67%,314.74,3474883184.17,117959
2019-02-26,292.22,302.01,288.7701,297.86,8582535,-0.91,-0.30%,297.86,2546205848.19,95818
2019-02-25,297.91,302.9044,297.0005,298.77,6626522,4.06,1.38%,298.77,1988885797.42,72643
2019-02-22,294.49,296.50,292.10,294.71,5740558,3.48,1.19%,294.71,1688972181.34,68991
2019-02-21,301.81,303.2399,290.50,291.23,8909182,-11.33,-3.74%,291.23,2639370175.57,103730
2019-02-20,304.41,306.30,299.00,302.56,7142117,-3.08,-1.01%,302.56,2159697089.00,86381
2019-02-19,306.56,311.5442,305.47,305.64,4168443,-2.24,-0.73%,305.64,1284940354.00,46463
2019-02-15,304.50,308.00,303.90,307.88,3904947,4.11,1.35%,307.88,1197285553.09,43055
